id,cd_sig,code_10km,id_gps_data,id_device,gps_date,ttf,temperature,sat_number,hdop,latitude,longitude,altitude,dimension,accurate
444,1kmL93E986N6337,E986N6337,,,,,,,,,,,,
445,1kmL93E986N6338,E986N6338,,,,,,,,,,,,
446,1kmL93E986N6339,E986N6339,,,,,,,,,,,,
447,1kmL93E986N6340,E986N6340,,,,,,,,,,,,
448,1kmL93E986N6341,E986N6341,,,,,,,,,,,,
449,1kmL93E986N6342,E986N6342,,,,,,,,,,,,
450,1kmL93E986N6343,E986N6343,,,,,,,,,,,,
451,1kmL93E986N6344,E986N6344,,,,,,,,,,,,
452,1kmL93E986N6345,E986N6345,,,,,,,,,,,,
453,1kmL93E986N6346,E986N6346,,,,,,,,,,,,
454,1kmL93E986N6347,E986N6347,,,,,,,,,,,,
455,1kmL93E986N6348,E986N6348,,,,,,,,,,,,
456,1kmL93E986N6349,E986N6349,,,,,,,,,,,,
457,1kmL93E986N6350,E986N6350,,,,,,,,,,,,
458,1kmL93E986N6351,E986N6351,,,,,,,,,,,,
459,1kmL93E986N6352,E986N6352,,,,,,,,,,,,
460,1kmL93E986N6353,E986N6353,,,,,,,,,,,,
461,1kmL93E986N6354,E986N6354,,,,,,,,,,,,
462,1kmL93E986N6355,E986N6355,,,,,,,,,,,,
463,1kmL93E986N6356,E986N6356,,,,,,,,,,,,
464,1kmL93E986N6357,E986N6357,,,,,,,,,,,,
465,1kmL93E986N6358,E986N6358,,,,,,,,,,,,
466,1kmL93E986N6359,E986N6359,,,,,,,,,,,,
467,1kmL93E986N6360,E986N6360,,,,,,,,,,,,
468,1kmL93E986N6361,E986N6361,,,,,,,,,,,,
469,1kmL93E986N6362,E986N6362,,,,,,,,,,,,
470,1kmL93E986N6363,E986N6363,,,,,,,,,,,,
471,1kmL93E986N6364,E986N6364,,,,,,,,,,,,
472,1kmL93E986N6365,E986N6365,,,,,,,,,,,,
473,1kmL93E986N6366,E986N6366,,,,,,,,,,,,
474,1kmL93E986N6367,E986N6367,,,,,,,,,,,,
475,1kmL93E986N6368,E986N6368,,,,,,,,,,,,
476,1kmL93E986N6369,E986N6369,,,,,,,,,,,,
477,1kmL93E986N6370,E986N6370,,,,,,,,,,,,
478,1kmL93E986N6371,E986N6371,,,,,,,,,,,,
479,1kmL93E986N6372,E986N6372,,,,,,,,,,,,
480,1kmL93E986N6373,E986N6373,,,,,,,,,,,,
481,1kmL93E986N6374,E986N6374,,,,,,,,,,,,
482,1kmL93E986N6375,E986N6375,,,,,,,,,,,,
483,1kmL93E986N6376,E986N6376,,,,,,,,,,,,
484,1kmL93E986N6377,E986N6377,,,,,,,,,,,,
485,1kmL93E986N6378,E986N6378,,,,,,,,,,,,
486,1kmL93E986N6379,E986N6379,,,,,,,,,,,,
487,1kmL93E986N6380,E986N6380,,,,,,,,,,,,
488,1kmL93E986N6381,E986N6381,,,,,,,,,,,,
489,1kmL93E986N6382,E986N6382,,,,,,,,,,,,
490,1kmL93E986N6383,E986N6383,,,,,,,,,,,,
491,1kmL93E986N6384,E986N6384,,,,,,,,,,,,
492,1kmL93E986N6385,E986N6385,,,,,,,,,,,,
493,1kmL93E986N6386,E986N6386,,,,,,,,,,,,
494,1kmL93E986N6387,E986N6387,,,,,,,,,,,,
495,1kmL93E986N6388,E986N6388,,,,,,,,,,,,
496,1kmL93E987N6332,E987N6332,,,,,,,,,,,,
497,1kmL93E987N6333,E987N6333,,,,,,,,,,,,
498,1kmL93E987N6334,E987N6334,,,,,,,,,,,,
499,1kmL93E987N6335,E987N6335,,,,,,,,,,,,
500,1kmL93E987N6336,E987N6336,,,,,,,,,,,,
501,1kmL93E987N6337,E987N6337,,,,,,,,,,,,
502,1kmL93E987N6338,E987N6338,,,,,,,,,,,,
503,1kmL93E987N6339,E987N6339,,,,,,,,,,,,
504,1kmL93E987N6340,E987N6340,,,,,,,,,,,,
505,1kmL93E987N6341,E987N6341,,,,,,,,,,,,
506,1kmL93E987N6342,E987N6342,,,,,,,,,,,,
507,1kmL93E987N6343,E987N6343,,,,,,,,,,,,
508,1kmL93E987N6344,E987N6344,,,,,,,,,,,,
509,1kmL93E987N6345,E987N6345,,,,,,,,,,,,
510,1kmL93E987N6346,E987N6346,,,,,,,,,,,,
511,1kmL93E987N6347,E987N6347,,,,,,,,,,,,
512,1kmL93E987N6348,E987N6348,,,,,,,,,,,,
513,1kmL93E987N6349,E987N6349,,,,,,,,,,,,
514,1kmL93E987N6350,E987N6350,,,,,,,,,,,,
515,1kmL93E987N6351,E987N6351,,,,,,,,,,,,
516,1kmL93E987N6352,E987N6352,,,,,,,,,,,,
517,1kmL93E987N6353,E987N6353,,,,,,,,,,,,
518,1kmL93E987N6354,E987N6354,,,,,,,,,,,,
519,1kmL93E987N6355,E987N6355,,,,,,,,,,,,
520,1kmL93E987N6356,E987N6356,,,,,,,,,,,,
521,1kmL93E987N6357,E987N6357,,,,,,,,,,,,
522,1kmL93E987N6358,E987N6358,,,,,,,,,,,,
523,1kmL93E987N6359,E987N6359,,,,,,,,,,,,
524,1kmL93E987N6360,E987N6360,,,,,,,,,,,,
525,1kmL93E987N6361,E987N6361,,,,,,,,,,,,
526,1kmL93E987N6362,E987N6362,,,,,,,,,,,,
527,1kmL93E987N6363,E987N6363,,,,,,,,,,,,
528,1kmL93E987N6364,E987N6364,,,,,,,,,,,,
529,1kmL93E987N6365,E987N6365,,,,,,,,,,,,
530,1kmL93E987N6366,E987N6366,,,,,,,,,,,,
531,1kmL93E987N6367,E987N6367,,,,,,,,,,,,
532,1kmL93E987N6368,E987N6368,,,,,,,,,,,,
533,1kmL93E987N6369,E987N6369,,,,,,,,,,,,
534,1kmL93E987N6370,E987N6370,,,,,,,,,,,,
535,1kmL93E987N6371,E987N6371,,,,,,,,,,,,
536,1kmL93E987N6372,E987N6372,,,,,,,,,,,,
537,1kmL93E987N6373,E987N6373,,,,,,,,,,,,
538,1kmL93E987N6374,E987N6374,,,,,,,,,,,,
539,1kmL93E987N6375,E987N6375,,,,,,,,,,,,
540,1kmL93E987N6376,E987N6376,,,,,,,,,,,,
541,1kmL93E987N6377,E987N6377,,,,,,,,,,,,
542,1kmL93E987N6378,E987N6378,,,,,,,,,,,,
543,1kmL93E987N6379,E987N6379,,,,,,,,,,,,
544,1kmL93E987N6380,E987N6380,,,,,,,,,,,,
545,1kmL93E987N6381,E987N6381,,,,,,,,,,,,
546,1kmL93E987N6382,E987N6382,,,,,,,,,,,,
547,1kmL93E987N6383,E987N6383,,,,,,,,,,,,
548,1kmL93E987N6384,E987N6384,,,,,,,,,,,,
549,1kmL93E987N6385,E987N6385,,,,,,,,,,,,
550,1kmL93E987N6386,E987N6386,,,,,,,,,,,,
551,1kmL93E987N6387,E987N6387,,,,,,,,,,,,
552,1kmL93E987N6388,E987N6388,,,,,,,,,,,,
553,1kmL93E987N6389,E987N6389,,,,,,,,,,,,
554,1kmL93E988N6328,E988N6328,,,,,,,,,,,,
555,1kmL93E988N6329,E988N6329,,,,,,,,,,,,
556,1kmL93E988N6330,E988N6330,,,,,,,,,,,,
557,1kmL93E988N6331,E988N6331,,,,,,,,,,,,
558,1kmL93E988N6332,E988N6332,,,,,,,,,,,,
559,1kmL93E988N6333,E988N6333,,,,,,,,,,,,
560,1kmL93E988N6334,E988N6334,,,,,,,,,,,,
561,1kmL93E988N6335,E988N6335,,,,,,,,,,,,
562,1kmL93E988N6336,E988N6336,,,,,,,,,,,,
563,1kmL93E988N6337,E988N6337,,,,,,,,,,,,
564,1kmL93E988N6338,E988N6338,,,,,,,,,,,,
565,1kmL93E988N6339,E988N6339,,,,,,,,,,,,
566,1kmL93E988N6340,E988N6340,,,,,,,,,,,,
567,1kmL93E988N6341,E988N6341,,,,,,,,,,,,
568,1kmL93E988N6342,E988N6342,,,,,,,,,,,,
569,1kmL93E988N6343,E988N6343,,,,,,,,,,,,
570,1kmL93E988N6344,E988N6344,,,,,,,,,,,,
571,1kmL93E988N6345,E988N6345,,,,,,,,,,,,
572,1kmL93E988N6346,E988N6346,,,,,,,,,,,,
573,1kmL93E988N6347,E988N6347,,,,,,,,,,,,
574,1kmL93E988N6348,E988N6348,,,,,,,,,,,,
575,1kmL93E988N6349,E988N6349,,,,,,,,,,,,
576,1kmL93E988N6350,E988N6350,,,,,,,,,,,,
577,1kmL93E988N6351,E988N6351,,,,,,,,,,,,
578,1kmL93E988N6352,E988N6352,,,,,,,,,,,,
579,1kmL93E988N6353,E988N6353,,,,,,,,,,,,
580,1kmL93E988N6354,E988N6354,,,,,,,,,,,,
581,1kmL93E988N6355,E988N6355,,,,,,,,,,,,
582,1kmL93E988N6356,E988N6356,,,,,,,,,,,,
583,1kmL93E988N6357,E988N6357,,,,,,,,,,,,
584,1kmL93E988N6358,E988N6358,,,,,,,,,,,,
585,1kmL93E988N6359,E988N6359,,,,,,,,,,,,
586,1kmL93E988N6360,E988N6360,,,,,,,,,,,,
587,1kmL93E988N6361,E988N6361,,,,,,,,,,,,
588,1kmL93E988N6362,E988N6362,,,,,,,,,,,,
589,1kmL93E988N6363,E988N6363,,,,,,,,,,,,
590,1kmL93E988N6364,E988N6364,,,,,,,,,,,,
591,1kmL93E988N6365,E988N6365,,,,,,,,,,,,
592,1kmL93E988N6366,E988N6366,,,,,,,,,,,,
593,1kmL93E988N6367,E988N6367,,,,,,,,,,,,
594,1kmL93E988N6368,E988N6368,,,,,,,,,,,,
595,1kmL93E988N6369,E988N6369,,,,,,,,,,,,
596,1kmL93E988N6370,E988N6370,,,,,,,,,,,,
597,1kmL93E988N6371,E988N6371,,,,,,,,,,,,
598,1kmL93E988N6372,E988N6372,,,,,,,,,,,,
599,1kmL93E988N6373,E988N6373,,,,,,,,,,,,
600,1kmL93E988N6374,E988N6374,,,,,,,,,,,,
601,1kmL93E988N6375,E988N6375,,,,,,,,,,,,
602,1kmL93E988N6376,E988N6376,,,,,,,,,,,,
603,1kmL93E988N6377,E988N6377,,,,,,,,,,,,
604,1kmL93E988N6378,E988N6378,,,,,,,,,,,,
605,1kmL93E988N6379,E988N6379,,,,,,,,,,,,
606,1kmL93E988N6380,E988N6380,,,,,,,,,,,,
607,1kmL93E988N6381,E988N6381,,,,,,,,,,,,
608,1kmL93E988N6382,E988N6382,,,,,,,,,,,,
609,1kmL93E988N6383,E988N6383,,,,,,,,,,,,
610,1kmL93E988N6384,E988N6384,,,,,,,,,,,,
611,1kmL93E988N6385,E988N6385,,,,,,,,,,,,
612,1kmL93E988N6386,E988N6386,,,,,,,,,,,,
613,1kmL93E988N6387,E988N6387,,,,,,,,,,,,
614,1kmL93E988N6388,E988N6388,,,,,,,,,,,,
615,1kmL93E988N6389,E988N6389,,,,,,,,,,,,
616,1kmL93E989N6328,E989N6328,,,,,,,,,,,,
617,1kmL93E989N6329,E989N6329,,,,,,,,,,,,
618,1kmL93E989N6330,E989N6330,,,,,,,,,,,,
619,1kmL93E989N6331,E989N6331,,,,,,,,,,,,
620,1kmL93E989N6332,E989N6332,,,,,,,,,,,,
621,1kmL93E989N6333,E989N6333,,,,,,,,,,,,
622,1kmL93E989N6334,E989N6334,,,,,,,,,,,,
623,1kmL93E989N6335,E989N6335,,,,,,,,,,,,
624,1kmL93E989N6336,E989N6336,,,,,,,,,,,,
625,1kmL93E989N6337,E989N6337,,,,,,,,,,,,
626,1kmL93E989N6338,E989N6338,,,,,,,,,,,,
627,1kmL93E989N6339,E989N6339,,,,,,,,,,,,
628,1kmL93E989N6340,E989N6340,,,,,,,,,,,,
629,1kmL93E989N6341,E989N6341,,,,,,,,,,,,
630,1kmL93E989N6342,E989N6342,,,,,,,,,,,,
631,1kmL93E989N6343,E989N6343,,,,,,,,,,,,
632,1kmL93E989N6344,E989N6344,,,,,,,,,,,,
633,1kmL93E989N6345,E989N6345,,,,,,,,,,,,
634,1kmL93E989N6346,E989N6346,,,,,,,,,,,,
635,1kmL93E989N6347,E989N6347,,,,,,,,,,,,
636,1kmL93E989N6348,E989N6348,,,,,,,,,,,,
637,1kmL93E989N6349,E989N6349,,,,,,,,,,,,
638,1kmL93E989N6350,E989N6350,,,,,,,,,,,,
639,1kmL93E989N6351,E989N6351,,,,,,,,,,,,
640,1kmL93E989N6352,E989N6352,,,,,,,,,,,,
641,1kmL93E989N6353,E989N6353,,,,,,,,,,,,
642,1kmL93E989N6354,E989N6354,,,,,,,,,,,,
643,1kmL93E989N6355,E989N6355,,,,,,,,,,,,
644,1kmL93E989N6356,E989N6356,,,,,,,,,,,,
645,1kmL93E989N6357,E989N6357,,,,,,,,,,,,
646,1kmL93E989N6358,E989N6358,,,,,,,,,,,,
647,1kmL93E989N6359,E989N6359,,,,,,,,,,,,
648,1kmL93E989N6360,E989N6360,,,,,,,,,,,,
649,1kmL93E989N6361,E989N6361,,,,,,,,,,,,
650,1kmL93E989N6362,E989N6362,,,,,,,,,,,,
651,1kmL93E989N6363,E989N6363,,,,,,,,,,,,
652,1kmL93E989N6364,E989N6364,,,,,,,,,,,,
653,1kmL93E989N6365,E989N6365,,,,,,,,,,,,
654,1kmL93E989N6366,E989N6366,,,,,,,,,,,,
655,1kmL93E989N6367,E989N6367,,,,,,,,,,,,
656,1kmL93E989N6368,E989N6368,,,,,,,,,,,,
657,1kmL93E989N6369,E989N6369,,,,,,,,,,,,
658,1kmL93E989N6370,E989N6370,,,,,,,,,,,,
659,1kmL93E989N6371,E989N6371,,,,,,,,,,,,
660,1kmL93E989N6372,E989N6372,,,,,,,,,,,,
661,1kmL93E989N6373,E989N6373,,,,,,,,,,,,
662,1kmL93E989N6374,E989N6374,,,,,,,,,,,,
663,1kmL93E989N6375,E989N6375,,,,,,,,,,,,
664,1kmL93E989N6376,E989N6376,,,,,,,,,,,,
665,1kmL93E989N6377,E989N6377,,,,,,,,,,,,
666,1kmL93E989N6378,E989N6378,,,,,,,,,,,,
667,1kmL93E989N6379,E989N6379,,,,,,,,,,,,
668,1kmL93E989N6380,E989N6380,,,,,,,,,,,,
669,1kmL93E989N6381,E989N6381,,,,,,,,,,,,
670,1kmL93E989N6382,E989N6382,,,,,,,,,,,,
671,1kmL93E989N6383,E989N6383,,,,,,,,,,,,
672,1kmL93E989N6384,E989N6384,,,,,,,,,,,,
673,1kmL93E989N6385,E989N6385,,,,,,,,,,,,
674,1kmL93E989N6386,E989N6386,,,,,,,,,,,,
675,1kmL93E989N6387,E989N6387,,,,,,,,,,,,
676,1kmL93E989N6388,E989N6388,,,,,,,,,,,,
677,1kmL93E989N6389,E989N6389,,,,,,,,,,,,
678,1kmL93E989N6390,E989N6390,,,,,,,,,,,,
679,1kmL93E990N6328,E990N6328,,,,,,,,,,,,
680,1kmL93E990N6329,E990N6329,,,,,,,,,,,,
681,1kmL93E990N6330,E990N6330,,,,,,,,,,,,
682,1kmL93E990N6331,E990N6331,,,,,,,,,,,,
683,1kmL93E990N6332,E990N6332,,,,,,,,,,,,
684,1kmL93E990N6333,E990N6333,,,,,,,,,,,,
685,1kmL93E990N6334,E990N6334,,,,,,,,,,,,
686,1kmL93E990N6335,E990N6335,,,,,,,,,,,,
687,1kmL93E990N6336,E990N6336,,,,,,,,,,,,
688,1kmL93E990N6337,E990N6337,,,,,,,,,,,,
689,1kmL93E990N6338,E990N6338,,,,,,,,,,,,
690,1kmL93E990N6339,E990N6339,,,,,,,,,,,,
691,1kmL93E990N6340,E990N6340,,,,,,,,,,,,
692,1kmL93E990N6341,E990N6341,,,,,,,,,,,,
693,1kmL93E990N6342,E990N6342,,,,,,,,,,,,
694,1kmL93E990N6343,E990N6343,,,,,,,,,,,,
695,1kmL93E990N6344,E990N6344,,,,,,,,,,,,
696,1kmL93E990N6345,E990N6345,,,,,,,,,,,,
697,1kmL93E990N6346,E990N6346,,,,,,,,,,,,
698,1kmL93E990N6347,E990N6347,,,,,,,,,,,,
699,1kmL93E990N6348,E990N6348,,,,,,,,,,,,
700,1kmL93E990N6349,E990N6349,,,,,,,,,,,,
701,1kmL93E990N6350,E990N6350,,,,,,,,,,,,
702,1kmL93E990N6351,E990N6351,,,,,,,,,,,,
703,1kmL93E990N6352,E990N6352,,,,,,,,,,,,
704,1kmL93E990N6353,E990N6353,,,,,,,,,,,,
705,1kmL93E990N6354,E990N6354,,,,,,,,,,,,
706,1kmL93E990N6355,E990N6355,,,,,,,,,,,,
707,1kmL93E990N6356,E990N6356,,,,,,,,,,,,
708,1kmL93E990N6357,E990N6357,,,,,,,,,,,,
709,1kmL93E990N6358,E990N6358,,,,,,,,,,,,
710,1kmL93E990N6359,E990N6359,,,,,,,,,,,,
711,1kmL93E990N6360,E990N6360,,,,,,,,,,,,
712,1kmL93E990N6361,E990N6361,,,,,,,,,,,,
713,1kmL93E990N6362,E990N6362,,,,,,,,,,,,
714,1kmL93E990N6363,E990N6363,,,,,,,,,,,,
715,1kmL93E990N6364,E990N6364,,,,,,,,,,,,
716,1kmL93E990N6365,E990N6365,,,,,,,,,,,,
717,1kmL93E990N6366,E990N6366,,,,,,,,,,,,
718,1kmL93E990N6367,E990N6367,,,,,,,,,,,,
719,1kmL93E990N6368,E990N6368,,,,,,,,,,,,
720,1kmL93E990N6369,E990N6369,,,,,,,,,,,,
721,1kmL93E990N6370,E990N6370,,,,,,,,,,,,
722,1kmL93E990N6371,E990N6371,,,,,,,,,,,,
723,1kmL93E990N6372,E990N6372,,,,,,,,,,,,
724,1kmL93E990N6373,E990N6373,,,,,,,,,,,,
725,1kmL93E990N6374,E990N6374,,,,,,,,,,,,
726,1kmL93E990N6375,E990N6375,,,,,,,,,,,,
727,1kmL93E990N6376,E990N6376,,,,,,,,,,,,
728,1kmL93E990N6377,E990N6377,,,,,,,,,,,,
729,1kmL93E990N6378,E990N6378,,,,,,,,,,,,
730,1kmL93E990N6379,E990N6379,,,,,,,,,,,,
731,1kmL93E990N6380,E990N6380,,,,,,,,,,,,
732,1kmL93E990N6381,E990N6381,,,,,,,,,,,,
733,1kmL93E990N6382,E990N6382,,,,,,,,,,,,
734,1kmL93E990N6383,E990N6383,,,,,,,,,,,,
735,1kmL93E990N6384,E990N6384,,,,,,,,,,,,
736,1kmL93E990N6385,E990N6385,,,,,,,,,,,,
737,1kmL93E990N6386,E990N6386,,,,,,,,,,,,
738,1kmL93E990N6387,E990N6387,,,,,,,,,,,,
739,1kmL93E990N6388,E990N6388,,,,,,,,,,,,
740,1kmL93E990N6389,E990N6389,,,,,,,,,,,,
741,1kmL93E990N6390,E990N6390,,,,,,,,,,,,
742,1kmL93E991N6328,E991N6328,,,,,,,,,,,,
743,1kmL93E991N6329,E991N6329,,,,,,,,,,,,
744,1kmL93E991N6330,E991N6330,,,,,,,,,,,,
745,1kmL93E991N6331,E991N6331,,,,,,,,,,,,
746,1kmL93E991N6332,E991N6332,,,,,,,,,,,,
747,1kmL93E991N6333,E991N6333,,,,,,,,,,,,
748,1kmL93E991N6334,E991N6334,,,,,,,,,,,,
749,1kmL93E991N6335,E991N6335,,,,,,,,,,,,
750,1kmL93E991N6336,E991N6336,,,,,,,,,,,,
751,1kmL93E991N6337,E991N6337,,,,,,,,,,,,
752,1kmL93E991N6338,E991N6338,,,,,,,,,,,,
753,1kmL93E991N6339,E991N6339,,,,,,,,,,,,
754,1kmL93E991N6340,E991N6340,,,,,,,,,,,,
755,1kmL93E991N6341,E991N6341,,,,,,,,,,,,
756,1kmL93E991N6342,E991N6342,,,,,,,,,,,,
757,1kmL93E991N6343,E991N6343,,,,,,,,,,,,
758,1kmL93E991N6344,E991N6344,,,,,,,,,,,,
759,1kmL93E991N6345,E991N6345,,,,,,,,,,,,
760,1kmL93E991N6346,E991N6346,,,,,,,,,,,,
761,1kmL93E991N6347,E991N6347,,,,,,,,,,,,
762,1kmL93E991N6348,E991N6348,,,,,,,,,,,,
763,1kmL93E991N6349,E991N6349,,,,,,,,,,,,
764,1kmL93E991N6350,E991N6350,,,,,,,,,,,,
765,1kmL93E991N6351,E991N6351,,,,,,,,,,,,
766,1kmL93E991N6352,E991N6352,,,,,,,,,,,,
767,1kmL93E991N6353,E991N6353,,,,,,,,,,,,
768,1kmL93E991N6354,E991N6354,,,,,,,,,,,,
769,1kmL93E991N6355,E991N6355,,,,,,,,,,,,
770,1kmL93E991N6356,E991N6356,,,,,,,,,,,,
771,1kmL93E991N6357,E991N6357,,,,,,,,,,,,
772,1kmL93E991N6358,E991N6358,,,,,,,,,,,,
773,1kmL93E991N6359,E991N6359,,,,,,,,,,,,
774,1kmL93E991N6360,E991N6360,,,,,,,,,,,,
775,1kmL93E991N6361,E991N6361,,,,,,,,,,,,
776,1kmL93E991N6362,E991N6362,,,,,,,,,,,,
777,1kmL93E991N6363,E991N6363,,,,,,,,,,,,
778,1kmL93E991N6364,E991N6364,,,,,,,,,,,,
779,1kmL93E991N6365,E991N6365,,,,,,,,,,,,
780,1kmL93E991N6366,E991N6366,,,,,,,,,,,,
781,1kmL93E991N6367,E991N6367,,,,,,,,,,,,
782,1kmL93E991N6368,E991N6368,,,,,,,,,,,,
783,1kmL93E991N6369,E991N6369,,,,,,,,,,,,
784,1kmL93E991N6370,E991N6370,,,,,,,,,,,,
785,1kmL93E991N6371,E991N6371,,,,,,,,,,,,
786,1kmL93E991N6372,E991N6372,,,,,,,,,,,,
787,1kmL93E991N6373,E991N6373,,,,,,,,,,,,
788,1kmL93E991N6374,E991N6374,,,,,,,,,,,,
789,1kmL93E991N6375,E991N6375,,,,,,,,,,,,
790,1kmL93E991N6376,E991N6376,,,,,,,,,,,,
791,1kmL93E991N6377,E991N6377,,,,,,,,,,,,
792,1kmL93E991N6378,E991N6378,,,,,,,,,,,,
793,1kmL93E991N6379,E991N6379,,,,,,,,,,,,
794,1kmL93E991N6380,E991N6380,,,,,,,,,,,,
795,1kmL93E991N6381,E991N6381,,,,,,,,,,,,
796,1kmL93E991N6382,E991N6382,,,,,,,,,,,,
797,1kmL93E991N6383,E991N6383,,,,,,,,,,,,
798,1kmL93E991N6384,E991N6384,,,,,,,,,,,,
799,1kmL93E991N6385,E991N6385,,,,,,,,,,,,
800,1kmL93E991N6386,E991N6386,,,,,,,,,,,,
801,1kmL93E991N6387,E991N6387,,,,,,,,,,,,
802,1kmL93E991N6388,E991N6388,,,,,,,,,,,,
803,1kmL93E991N6389,E991N6389,,,,,,,,,,,,
804,1kmL93E991N6390,E991N6390,,,,,,,,,,,,
805,1kmL93E992N6327,E992N6327,,,,,,,,,,,,
806,1kmL93E992N6328,E992N6328,,,,,,,,,,,,
807,1kmL93E992N6329,E992N6329,,,,,,,,,,,,
808,1kmL93E992N6330,E992N6330,,,,,,,,,,,,
809,1kmL93E992N6331,E992N6331,,,,,,,,,,,,
810,1kmL93E992N6332,E992N6332,,,,,,,,,,,,
811,1kmL93E992N6333,E992N6333,,,,,,,,,,,,
812,1kmL93E992N6334,E992N6334,,,,,,,,,,,,
813,1kmL93E992N6335,E992N6335,,,,,,,,,,,,
814,1kmL93E992N6336,E992N6336,,,,,,,,,,,,
815,1kmL93E992N6337,E992N6337,,,,,,,,,,,,
816,1kmL93E992N6338,E992N6338,,,,,,,,,,,,
817,1kmL93E992N6339,E992N6339,,,,,,,,,,,,
818,1kmL93E992N6340,E992N6340,,,,,,,,,,,,
819,1kmL93E992N6341,E992N6341,,,,,,,,,,,,
820,1kmL93E992N6342,E992N6342,,,,,,,,,,,,
821,1kmL93E992N6343,E992N6343,,,,,,,,,,,,
822,1kmL93E992N6344,E992N6344,,,,,,,,,,,,
823,1kmL93E992N6345,E992N6345,,,,,,,,,,,,
824,1kmL93E992N6346,E992N6346,,,,,,,,,,,,
825,1kmL93E992N6347,E992N6347,,,,,,,,,,,,
826,1kmL93E992N6348,E992N6348,,,,,,,,,,,,
827,1kmL93E992N6349,E992N6349,,,,,,,,,,,,
828,1kmL93E992N6350,E992N6350,,,,,,,,,,,,
829,1kmL93E992N6351,E992N6351,,,,,,,,,,,,
830,1kmL93E992N6352,E992N6352,,,,,,,,,,,,
831,1kmL93E992N6353,E992N6353,,,,,,,,,,,,
832,1kmL93E992N6354,E992N6354,,,,,,,,,,,,
833,1kmL93E992N6355,E992N6355,,,,,,,,,,,,
834,1kmL93E992N6356,E992N6356,,,,,,,,,,,,
835,1kmL93E992N6357,E992N6357,,,,,,,,,,,,
836,1kmL93E992N6358,E992N6358,,,,,,,,,,,,
837,1kmL93E992N6359,E992N6359,,,,,,,,,,,,
838,1kmL93E992N6360,E992N6360,,,,,,,,,,,,
839,1kmL93E992N6361,E992N6361,,,,,,,,,,,,
840,1kmL93E992N6362,E992N6362,,,,,,,,,,,,
841,1kmL93E992N6363,E992N6363,,,,,,,,,,,,
842,1kmL93E992N6364,E992N6364,,,,,,,,,,,,
843,1kmL93E992N6365,E992N6365,,,,,,,,,,,,
844,1kmL93E992N6366,E992N6366,,,,,,,,,,,,
845,1kmL93E992N6367,E992N6367,,,,,,,,,,,,
846,1kmL93E992N6368,E992N6368,,,,,,,,,,,,
847,1kmL93E992N6369,E992N6369,,,,,,,,,,,,
848,1kmL93E992N6370,E992N6370,,,,,,,,,,,,
849,1kmL93E992N6371,E992N6371,,,,,,,,,,,,
850,1kmL93E992N6372,E992N6372,,,,,,,,,,,,
851,1kmL93E992N6373,E992N6373,,,,,,,,,,,,
852,1kmL93E992N6374,E992N6374,,,,,,,,,,,,
853,1kmL93E992N6375,E992N6375,,,,,,,,,,,,
854,1kmL93E992N6376,E992N6376,,,,,,,,,,,,
855,1kmL93E992N6377,E992N6377,,,,,,,,,,,,
856,1kmL93E992N6378,E992N6378,,,,,,,,,,,,
857,1kmL93E992N6379,E992N6379,,,,,,,,,,,,
858,1kmL93E992N6380,E992N6380,,,,,,,,,,,,
859,1kmL93E992N6381,E992N6381,,,,,,,,,,,,
860,1kmL93E992N6382,E992N6382,,,,,,,,,,,,
861,1kmL93E992N6383,E992N6383,,,,,,,,,,,,
862,1kmL93E992N6384,E992N6384,,,,,,,,,,,,
863,1kmL93E992N6385,E992N6385,,,,,,,,,,,,
864,1kmL93E992N6386,E992N6386,,,,,,,,,,,,
865,1kmL93E992N6387,E992N6387,,,,,,,,,,,,
866,1kmL93E992N6388,E992N6388,,,,,,,,,,,,
867,1kmL93E992N6389,E992N6389,,,,,,,,,,,,
868,1kmL93E992N6390,E992N6390,,,,,,,,,,,,
869,1kmL93E993N6327,E993N6327,,,,,,,,,,,,
870,1kmL93E993N6328,E993N6328,,,,,,,,,,,,
871,1kmL93E993N6329,E993N6329,,,,,,,,,,,,
872,1kmL93E993N6330,E993N6330,,,,,,,,,,,,
873,1kmL93E993N6331,E993N6331,,,,,,,,,,,,
874,1kmL93E993N6332,E993N6332,,,,,,,,,,,,
875,1kmL93E993N6333,E993N6333,,,,,,,,,,,,
876,1kmL93E993N6334,E993N6334,,,,,,,,,,,,
877,1kmL93E993N6335,E993N6335,,,,,,,,,,,,
878,1kmL93E993N6336,E993N6336,,,,,,,,,,,,
879,1kmL93E993N6337,E993N6337,,,,,,,,,,,,
880,1kmL93E993N6338,E993N6338,,,,,,,,,,,,
881,1kmL93E993N6339,E993N6339,,,,,,,,,,,,
882,1kmL93E993N6340,E993N6340,,,,,,,,,,,,
883,1kmL93E993N6341,E993N6341,,,,,,,,,,,,
884,1kmL93E993N6342,E993N6342,,,,,,,,,,,,
885,1kmL93E993N6343,E993N6343,,,,,,,,,,,,
886,1kmL93E993N6344,E993N6344,,,,,,,,,,,,
887,1kmL93E993N6345,E993N6345,,,,,,,,,,,,
888,1kmL93E993N6346,E993N6346,,,,,,,,,,,,
889,1kmL93E993N6347,E993N6347,,,,,,,,,,,,
890,1kmL93E993N6348,E993N6348,,,,,,,,,,,,
891,1kmL93E993N6349,E993N6349,,,,,,,,,,,,
892,1kmL93E993N6350,E993N6350,,,,,,,,,,,,
